"","transacao1","transacao2","previsoes_novos_dados$id"
"222",3.69423197737624,-40.975605707102,222
"223",6.62646765985119,2.05721395936421,223
"224",30.6923263448206,-11.8925628935634,224
"225",45.7204456427222,-10.4427367278442,225
"226",25.0580860841149,-40.0765016913337,226
"227",-30.9738104109981,32.0113179281835,227
"228",5.40859944603799,8.5582184850809,228
"229",23.4786603880964,9.01785863333322,229
"230",22.9492158137072,-8.14519550065343,230
"231",36.0909205143546,20.2959605497609,231
"232",-16.1277968205424,31.9764482611239,232
"233",-1.13979682928712,-15.003368246919,233
"234",5.62848862134947,-10.8075010507497,234
"235",16.4142364702667,-3.94877551807964,235
"236",25.3864740094702,-18.8149826935671,236
"237",-1.17633873499868,15.4690437029094,237
"238",-14.6808493120877,-1.30058091165623,238
"239",-5.91544192551227,-10.4188651330704,239
"240",13.3803669947721,15.4206020381055,240
"241",-8.94743097811666,12.7484190322892,241
"242",-4.47712362324971,-4.64837641061374,242
"243",19.2792102526349,0.41499669234348,243
"244",-6.18166514335942,-17.2844290807851,244
"245",6.70562979129589,-6.57262836073711,245
"246",-28.9829467951829,38.6515268315483,246
"247",3.08595406660096,-15.6513640218303,247
"248",6.12628363969435,17.660339753545,248
"249",29.2044590246148,9.07884294509125,249
"250",-32.8767752593566,-16.2863607727169,250
"251",-8.33739636433421,-11.9082667269266,251
"252",18.0957756562408,-12.1548029170862,252
"253",-46.1589799667021,-33.1734301434023,253
"254",-12.6450504267301,-4.31127665837951,254
"255",-0.453086046556195,-15.6808223650547,255
"256",-12.2076130443801,8.10554607249281,256
"257",-57.3607262580927,4.23924062073255,257
"258",-27.7242115419817,41.6884942747228,258
"259",-11.2083994112325,0.661541828763191,259
"260",-5.83037370666985,28.1359635470445,260
"261",12.3897033081849,0.595869152730141,261
"262",33.3009112340616,5.23260822963172,262
"263",-36.2893157586433,-8.86202281371301,263
"264",45.5917603397439,15.7334707343491,264
"265",9.18022154450874,15.4086992854117,265
"266",31.7039171880838,-43.2650354662127,266
"267",-19.1914334637795,-1.5212879895451,267
"268",12.8377041934075,-21.4752522594518,268
"269",-9.31748272011214,-26.0852447474327,269
"270",-5.70661396761312,7.46518914620854,270
"271",-2.77474977398864,2.79137851445469,271
"272",8.21569938642583,-13.3224279175304,272
"273",5.32693224370081,-6.09800805237897,273
"274",31.0620742394139,-35.8511557087151,274
"275",13.1055566117944,-1.39554012268292,275
"276",-27.467717599616,-5.67165629467743,276
"277",-12.6231817566719,9.46003219590354,277
"278",37.3672069689698,-12.2156715198297,278
"279",12.5609136355369,-16.7856104202432,279
"280",-18.0290581498398,-33.3168964297857,280
"281",9.94652752371743,-8.73106737908514,281
"282",18.0212252533965,-2.03693879458611,282
"283",-9.45203729639947,-28.1395991711003,283
"284",-43.6403760550911,5.19970504459446,284
"285",-14.1507060902199,13.16574845923,285
"286",3.1668516035937,0.637508800706289,286
"287",6.5999345192848,-18.4079747578811,287
"288",16.5914167897214,14.254883841904,288
"289",-10.5369379257251,33.3078442032681,289
"290",-0.0583023340169992,17.6936413674901,290
"291",26.7841316817951,-49.6802320356653,291
"292",-10.4837511425801,12.3343114810302,292
"293",49.6792207260781,-13.1526087857474,293
"294",-5.68678316927026,-2.2660288443086,294
"295",-29.589411195797,-10.4762417346979,295
"296",5.82185641874043,-22.3790400638648,296
"297",-6.23048855407458,14.5123415456167,297
"298",-16.1106730534292,13.9825386536058,298
"299",13.2557483848328,-40.1452095042116,299
"300",1.73520020574993,-12.3876515385199,300
"301",17.6918400972046,-38.9237054325068,301
"302",-15.7921297416333,17.820599786966,302
"303",-13.9453041465585,20.7221953000941,303
"304",-29.7910790219077,1.02350365391108,304
"305",34.2695696369124,-22.3934183530952,305
"306",0.776629905530339,-25.6455454684463,306
"307",-9.75531933714251,34.799699877758,307
"308",-45.4841496209961,-13.701958155785,308
"309",11.5884614487349,7.14486001580451,309
"310",25.9800442961922,-4.40275073223623,310
"311",-15.3335197326392,-6.41968293902054,311
"312",-17.2583149105367,25.4425043471457,312
"313",6.01795267790645,-14.6357551555489,313
"314",-6.9882121969003,-3.468968977327,314
"315",11.9029926948851,-12.061561810741,315
"316",30.095915284013,30.8483408829712,316
"317",13.7819234966464,-8.53677205893793,317
"318",-31.5858978555122,-23.5383706342714,318
"319",-14.6764404481765,20.3864064802612,319
"320",-32.5190091386677,-6.45279273115136,320
"321",-9.88833800202146,3.38502228775503,321
"322",-15.1057674670812,10.8611647718539,322
"323",-8.6552408914416,32.232271796161,323
"324",6.76058681454356,-42.9381276886984,324
"325",-13.9179163054527,-23.638512436048,325
"326",-23.7846688021857,0.307559225949085,326
"327",7.38795962063372,20.9593683540958,327
"328",-2.33865036260814,-13.7285900262817,328
"329",1.14718958135204,-7.71647949115313,329
"330",8.10782052818541,-2.04047176308791,330
"331",17.6301560637481,-1.4408787825948,331
"332",12.528225061004,-12.0785608807429,332
"333",3.22425272849339,-7.65707043469142,333
"334",7.3960802711332,12.2301692288972,334
"335",-12.2365232234978,3.74810294347726,335
"336",-15.4499294680603,-13.0826858027859,336
"337",-24.8006674660143,5.77171511634159,337
"338",36.7623441473917,27.4090172571185,338
"339",-28.2375947610386,7.5985141423208,339
"340",-10.8926485194523,-21.4299799330326,340
"341",7.84426744598695,18.5340128108259,341
"342",28.363651785033,-29.9339754653985,342
"343",-8.57266800425209,-12.2534446811794,343
"344",-31.6599060944,-9.26359433329675,344
"345",22.1835066384207,-24.1068001631165,345
"346",58.3633992077262,-25.0866723674118,346
"347",-28.0940164257503,-33.3464626587621,347
"348",-20.1661985733602,1.21510168427077,348
"349",48.2343441117729,-9.21635226468797,349
"350",-8.92098280278319,-14.6713907991308,350
"351",18.4532580804447,-8.12504700766661,351
"352",-2.1576663167117,11.2453824231932,352
"353",4.70404597368805,-5.68238282997142,353
"354",-14.4715232040108,-37.2268940286081,354
"355",-6.52499377550665,-10.1074904126937,355
"356",-15.8251791090175,7.49884829750235,356
"357",10.6557654574835,-2.9727795800166,357
"358",-16.6701812386805,11.5031833485275,358
"359",-14.2122503969522,-23.9429350982632,359
"360",-12.5573292970742,-6.41245990974842,360
"361",12.5350573607054,17.3892094610339,361
"362",-4.78432698057704,31.616977939628,362
"363",-4.59764962385207,2.21737605937738,363
"364",3.3816268509359,32.233372965704,364
"365",-11.8403335732342,-17.0291912009259,365
"366",-4.36779338265731,-44.9337939438951,366
"367",-41.4851599710007,2.49292244339917,367
"368",3.33995973087951,13.2050726981274,368
"369",-33.140254418446,11.7990278604279,369
"370",-11.5683869560844,-20.8269140265138,370
"371",-4.66324150815669,-17.9502636362423,371
"372",-2.86691627537836,4.38574057603292,372
"373",-8.8680427944325,-4.09678554051919,373
"374",-19.4049840544639,49.1800452835515,374
"375",-18.2108686870765,11.0576461466054,375
"376",-20.018863481008,-9.39417580612711,376
"377",20.1773512868207,16.1773158508189,377
"378",-11.4845491765977,4.39876577619544,378
"379",-3.80473491002474,-3.86884949389464,379
"380",-7.54875569511887,8.16018274170494,380
"381",-19.8045880696302,29.4837316751749,381
"382",16.1834976797737,-21.6405102879714,382
"383",-1.1442828400687,9.01196600169165,383
"384",12.2060764348135,-0.527412238126249,384
"385",-13.975198815844,6.96729948698999,385
"386",34.7798654836691,-53.8115259035483,386
"387",-21.4066465781524,-9.00122255839776,387
"388",-19.644974508233,-28.1824767904736,388
"389",6.73964853868644,15.6794953412835,389
"390",22.6469723849411,13.8012699405583,390
"391",-47.9140078285384,-7.4469086984574,391
"392",8.80184390228807,-39.1036100235932,392
"393",12.2588134426562,-14.1292357099909,393
"394",-33.7234333322941,12.0900691229794,394
"395",-2.24437931755985,-17.5653281746747,395
"396",9.00531342952,-1.60573252495809,396
"397",23.3284808249111,5.61561823560899,397
"398",-12.7868971337487,19.9871621681821,398
"399",-17.0197874826633,-14.7104261564012,399
"400",-10.1815092222182,-6.21862116359808,400
"401",-5.3467043999846,-26.8959113307993,401
"402",14.6135361125649,4.82302152511755,402
"403",30.4995585844402,19.7382469225741,403
"404",12.6156858378162,13.1113851571117,404
"405",-6.98063822983859,-11.159918057545,405
"406",-0.762226532595806,-19.3195495226563,406
"407",-1.28792239047759,41.2084325108308,407
"408",-17.4703867550294,-32.6172685478513,408
"409",-11.8514278602465,-16.5507038939608,409
"410",-0.608601476393214,2.00058219823187,410
"411",-6.67148459822773,-4.34559324885366,411
"412",57.7558379984339,-21.9928027153004,412
"413",-0.252685429256164,-11.6999056442893,413
"414",-30.4575863958594,-11.4886538651054,414
"415",-2.62800712156858,-11.019355468437,415
"416",-9.73298999514137,-9.35461570279375,416
"417",6.77358153830166,-22.7137520620191,417
"418",-2.64473791723485,-11.5515250848408,418
"419",11.4634865233546,4.48912429128727,419
"420",-3.71596127914495,-8.64690723354465,420
"421",-9.32714680502079,1.2896351652011,421
"422",4.93293462101996,17.1212580240375,422
"423",-15.3215496203408,-4.03428383009148,423
"424",18.651380716597,15.6438907789519,424
"425",-40.3125058803271,23.0019787183688,425
"426",-25.2945498786249,-32.2207390316391,426
"427",31.8156663630553,12.8005372162208,427
"428",36.6293829278082,15.6312297635965,428
"429",10.4829804737331,-26.5271912543848,429
"430",24.7256310352177,-10.8436444410854,430
"431",26.2691692367231,-12.5954524196147,431
"432",7.28585158904456,15.1013968458422,432
"433",0.10865461442258,12.6923204728584,433
"434",13.3095887171146,-2.4011331391149,434
"435",26.0827566579519,-2.56057565259478,435
"436",13.1306923538575,-44.4945410029524,436
"437",14.7061047645736,-25.8792480019255,437
"438",-7.36349823261946,-31.424618445261,438
"439",15.064364554123,16.2172823710523,439
"440",14.6601771040102,-9.72657880499311,440
"441",7.30859766927945,18.3758263663828,441
"442",24.3116003848708,-16.4770385640469,442
"443",-2.20071469660554,17.1892714551549,443
"444",31.5057090722305,-18.34386637378,444
"445",-14.0564841973449,41.2570640079175,445
"446",-47.9724942465406,5.88430581349615,446
"447",15.936171219722,-27.6262803123694,447
"448",-4.04967917549411,15.0256340348359,448
"449",7.73065178455811,1.64994694424659,449
"450",15.209863495264,12.5843739265335,450
"451",9.71791006821181,-4.74804215406876,451
"452",7.32227968888679,8.35764740578812,452
"453",10.4354891375641,-0.014558225361705,453
"454",13.8971070580837,-5.69349561528644,454
"455",-8.78911986141029,9.02467996281101,455
"456",-0.864967754271543,-17.7296988968509,456
"457",-21.4641675492065,-5.81157193492079,457
"458",-4.68762771014026,38.8032663708961,458
"459",-15.3046276056563,-8.63084729483173,459
"460",-13.3365590198747,2.81697776001671,460
"461",-6.31637333434087,-15.9523967829918,461
"462",15.3674548909808,-12.7256526619361,462
"463",-24.0659380927286,-16.1020646149669,463
"464",-20.9894386318522,-2.17737757032183,464
"465",-16.5593044936397,2.2593497573472,465
"466",45.0029502384857,12.3269003066579,466
"467",17.710499216274,-23.4503830617743,467
"468",-24.5438976034908,6.32709288173451,468
"469",-1.32838310529477,27.0585615045333,469
"470",9.24387732791743,-9.38121415740433,470
"471",-4.10525071572118,9.16285923701648,471
"472",-28.7600058405694,-7.65900784671089,472
"473",-32.7676157555469,13.6078026129602,473
"474",20.176529941332,3.97955739098016,474
"475",35.3525460927288,4.74193397329339,475
"476",14.181554343179,2.72523810098472,476
"477",-11.8245842179634,20.8892458173531,477
"478",-2.68017964554013,-29.6867171832985,478
"479",-16.3574060805078,-16.213989896775,479
"480",22.9211555683327,-21.4836219013396,480
"481",47.0193540454583,2.24035586988271,481
"482",36.0946197829633,35.6798022300775,482
"483",-26.9367041936498,-40.7138045761615,483
"484",-43.1856798323666,0.774846796893213,484
"485",-13.7414723995923,19.7245386413688,485
"486",12.2348908607513,4.1899342611963,486
"487",-12.7398167711153,-4.0852377141808,487
"488",13.596723626578,0.887757765258039,488
"489",-9.41995395344222,10.3717532130226,489
"490",14.7471763751622,31.4740665668142,490
"491",33.3888791873027,20.7492463030232,491
"492",11.0699729134276,36.188074208055,492
"493",-13.349183664708,-1.69741317370271,493
"494",3.10016715582777,-13.3379598854379,494
"495",-35.5519873856917,6.24773435360721,495
"496",4.82634203773756,14.4145088420387,496
"497",25.8972663342462,-2.82211157955756,497
"498",-19.084802040633,11.8917614505965,498
"499",-22.9103426801634,-19.1186972762082,499
"500",-16.1531500007698,-10.0094524590923,500
"501",-1.73724180438526,-24.0935410497704,501
"502",11.6363628699103,20.6428229545723,502
"503",14.911570052443,-2.73021428034726,503
"504",29.5380520144919,11.7607291645832,504
"505",-5.95435067084327,-19.1105034287226,505
"506",-34.0095403503693,8.15937169959247,506
"507",-14.9623982924383,-18.6066134044659,507
"508",-34.1171097827186,16.2792050697925,508
"509",7.5623095740744,32.5450985431675,509
"510",-30.3434505795205,-33.2827128700599,510
"511",5.72797383323386,22.2230883674306,511
"512",27.9746081149899,-13.3505716742688,512
"513",-17.6720395735704,15.8170080422095,513
"514",-16.5738009662636,-28.1665286051385,514
"515",-28.2779332331648,22.4528670677093,515
"516",35.6874774356051,16.8812159983409,516
"517",19.6315825514205,-17.974351554397,517
"518",3.33600304049049,14.2019082998481,518
"519",-4.76160749546841,-17.0037339696501,519
"520",-34.7682105791923,3.00344146519407,520
"521",-20.9843537596354,-5.69196872676359,521
"522",24.3494259196241,-13.0497759075766,522
"523",16.2313128487833,-54.8687637131778,523
"524",-2.41843916266939,-26.1537677186394,524
"525",10.0596930058551,10.1999780218939,525
"526",-12.3571247637942,-4.15313496356164,526
"527",-6.17642830852383,-16.1294614247148,527
"528",-16.3011090319299,-18.2638169284502,528
"529",-13.8419955987954,-5.71962303170124,529
"530",-13.9816436942186,-7.36661851637902,530
"531",1.71248353377757,-17.4652329832762,531
"532",31.9160366654928,-18.7782711557638,532
"533",2.83655921614525,4.60007025544336,533
"534",-12.220777280159,-14.9448473759564,534
"535",16.9450771983645,9.21299473230263,535
"536",-32.7803670890987,12.3012754682044,536
"537",-14.2052538798397,28.2765395927174,537
"538",4.121113357941,6.202099593463,538
"539",-3.16811934854753,11.2788030339254,539
"540",12.6972911149274,-1.84093875869668,540
"541",7.26040244354839,7.1924249184551,541
"542",-20.2251497673757,13.88735427413,542
"543",-15.4401332653039,-38.8115030872958,543
"544",22.5099520083044,-31.8421538986589,544
"545",15.705838254459,24.0611409501129,545
"546",-12.5456117652612,-7.39094957987577,546
"547",18.470423769556,-19.4267324089049,547
"548",-23.9830958843705,48.2917561038427,548
"549",6.5872573247971,17.332892145288,549
"550",-5.61357568959987,-17.551483543113,550
"551",12.001776019054,0.592094323656684,551
"552",-3.40536550594231,-23.0741978344026,552
"553",-37.5559504640368,-21.5024451680436,553
"554",-10.0095404115274,7.40499143664768,554
"555",30.1355224201518,2.54646260723016,555
"556",59.0187555296143,13.6619663096604,556
"557",-3.65965853743007,-9.91271117593369,557
"558",26.1701220366869,-0.845969618026676,558
"559",9.72089145069757,-12.0632387820078,559
"560",15.8593963317116,6.52262270364249,560
"561",6.47506544208095,-29.194606885072,561
"562",-1.1003192946336,-13.5733356110776,562
"563",-6.40097862956396,-38.6268683433526,563
"564",14.4376456244161,-28.1593863917637,564
"565",11.0708920030106,11.2138546816372,565
"566",-9.70553297629383,41.1837272262356,566
"567",4.31450994030387,-29.3849743088928,567
"568",-26.0191922818065,-8.51634941166324,568
"569",-44.049882518511,-13.0644651774848,569
"570",-27.9342226094551,-3.72512538661389,570
"571",21.930710076435,-9.50640756578018,571
"572",-2.55390255962973,-11.852498713238,572
"573",8.94851526607369,10.5357527919369,573
"574",10.0827342014717,8.70142115068216,574
"575",30.2454599519364,12.609525677693,575
"576",-28.7946735084494,-10.4375252498894,576
"577",-13.9430970018212,-19.5919300955299,577
"578",-3.65406176686719,27.8889528672355,578
"579",-15.0984231882747,-8.31579144350061,579
"580",45.9717589566645,-19.6388586338603,580
"581",-15.831287153803,18.6325243454971,581
"582",6.27055615094785,6.16517323605459,582
"583",-17.5412670334412,15.4403316299223,583
"584",-24.0775264711284,33.2889988053836,584
"585",-30.3234234173907,-28.4485129472872,585
"586",13.5939065200275,2.5141897422973,586
"587",14.1496645195795,9.99664755603992,587
"588",19.0144059961161,29.6835946554997,588
"589",-20.0993696824624,-34.9603828889675,589
"590",3.75027349755592,-9.33539309514994,590
"591",44.6094249210998,8.64051202498018,591
"592",-22.5117398983858,-3.72492353123052,592
"593",12.0654823607311,-4.22396907773296,593
"594",30.1147945489519,9.64830856719261,594
"595",-8.98537588764816,5.96658498285895,595
"596",-11.2451709260852,11.6389500573287,596
"597",18.6724725206502,15.889606830167,597
"598",7.80693867801694,-8.50460265309447,598
"599",19.637180555339,23.7039622528049,599
"600",-0.24632157797997,-22.4226743946833,600
"601",0.924890168582759,19.5543923148159,601
"602",41.5065136206391,-11.5598391704113,602
"603",-24.6243820799896,-25.3196860810475,603
"604",-0.327400923688197,13.2676211866953,604
"605",-9.53194137692924,-16.2496383295003,605
"606",-13.7019896145046,17.3057711836955,606
"607",14.6677769995939,-0.599267644950181,607
"608",7.30067112088783,12.7734924960748,608
"609",15.7610052176589,17.1007172942797,609
"610",6.96082187662067,21.2197683069533,610
"611",0.615157210930145,7.33269340636823,611
"612",-17.6732747766672,19.7179705334528,612
"613",22.918555124711,19.7111427038566,613
"614",7.41429090087889,-18.0671161761527,614
"615",-6.57602441388375,-8.79567050996229,615
"616",-19.5130799221549,20.214679001418,616
"617",11.4730790470719,-32.8783581658624,617
"618",11.996672872311,30.3964546663954,618
"619",-2.04347881242623,9.19872107446556,619
"620",-3.59504161254859,-4.43664240372325,620
"621",-51.8274679542039,9.82160736807124,621
"622",9.58623187131196,8.05594560856411,622
"623",4.54036540457275,-10.5148603832823,623
"624",-16.7604392010166,3.00354004781384,624
"625",-12.5545654800163,15.819976485565,625
"626",27.0953146674701,-0.165640244821939,626
"627",-4.81969417444581,-7.98694526167286,627
"628",-3.91861906976868,30.5167223934448,628
"629",-16.0575531374248,-4.94092925244506,629
"630",13.2069562444181,-31.6200686356189,630
"631",-13.8685195249742,23.0031862574249,631
"632",-0.677506815172885,5.05934252301975,632
"633",-17.4882711882515,-18.3655268563862,633
"634",27.7844086576905,-46.8013548218383,634
"635",-6.95862979429059,12.6348444481791,635
"636",-36.9520373212003,-26.6173246412596,636
